Time Coeff,Baseline,Gamma,Alpha
0.02653230160980137,-0.3727904300040619,0.25758517430427114,0.5420697181182375
0.020515941945507182,0.6190420535903741,0.3466120054920245,0.4530985015560403
0.012866843156522284,2.847258799201822,0.5452218902119357,0.2524743551502688
0.010083621313522953,0.9375444627323213,0.369807521865753,0.41866869340636526
0.019040600859465344,3.9599339116843915,0.6732150393679559,0.18630420484958832
0.007093929874313191,0.7569511001643374,0.35309924499142853,0.4345948841463102
0.009049973158635405,1.717602957748186,0.3860222288023772,0.4059350521758405
0.009518393793291675,1.2742836044422263,0.398138418234759,0.3863608146632519
0.009189855213338708,2.814999070775242,0.46553921921944746,0.3264971455704767
0.015342955246157409,0.5026371993901327,0.3346686679099531,0.4619561942108108
0.014627011802847529,3.164733818017823,0.5800073563345517,0.231341652975446
0.012824878257696445,2.4666742310530667,0.5067236353918111,0.2875159608563502
