ZZ012_interleave_redo,jaws,csp,0.562126246
ZZ012_interleave_redo,jaws,csp,0.77076412
ZZ012_interleave_redo,jaws,csp,0.376079734
ZZ012_interleave_redo,jaws,csp,0.233887043
ZZ012_interleave_redo,jaws,csp_laser,0.506976744
ZZ012_interleave_redo,jaws,csp_laser,0.097009967
ZZ012_interleave_redo,jaws,csp_laser,0.2910299
ZZ012_interleave_redo,jaws,csp_laser,0.216611296
ZZ012_interleave_redo,jaws,csm,0
ZZ012_interleave_redo,jaws,csm,0
ZZ012_interleave_redo,jaws,csm,0.05039267
ZZ012_interleave_redo,jaws,csm,0
ZZ013_interleaved,jaws,csp,0.823803191
ZZ013_interleaved,jaws,csp,0.596409574
ZZ013_interleaved,jaws,csp,0.617021277
ZZ013_interleaved,jaws,csp,0.716090426
ZZ013_interleaved,jaws,csp_laser,0.813829787
ZZ013_interleaved,jaws,csp_laser,0.59375
ZZ013_interleaved,jaws,csp_laser,0.168218085
ZZ013_interleaved,jaws,csp_laser,0.427526596
ZZ013_interleaved,jaws,csm,0.111618799
ZZ013_interleaved,jaws,csm,0.015665796
ZZ013_interleaved,jaws,csm,0.033942559
ZZ013_interleaved,jaws,csm,0
ZZ014_interleaved,jaws,csp,0.793218085
ZZ014_interleaved,jaws,csp,0.513297872
ZZ014_interleaved,jaws,csp,0.31981383
ZZ014_interleaved,jaws,csp,0.037898936
ZZ014_interleaved,jaws,csp_laser,0.440824468
ZZ014_interleaved,jaws,csp_laser,0.386968085
ZZ014_interleaved,jaws,csp_laser,0.181515957
ZZ014_interleaved,jaws,csp_laser,0.370345745
ZZ014_interleaved,jaws,csm,0
ZZ014_interleaved,jaws,csm,0
ZZ014_interleaved,jaws,csm,0
ZZ014_interleaved,jaws,csm,0.045691906
ZZ016_interleaved,control,csp,0.718085106
ZZ016_interleaved,control,csp,0.40625
ZZ016_interleaved,control,csp,0.039228723
ZZ016_interleaved,control,csp,0.192819149
ZZ016_interleaved,control,csp_laser,0.651595745
ZZ016_interleaved,control,csp_laser,0.164893617
ZZ016_interleaved,control,csp_laser,0.150930851
ZZ016_interleaved,control,csp_laser,0.071808511
ZZ016_interleaved,control,csm,0
ZZ016_interleaved,control,csm,0
ZZ016_interleaved,control,csm,0.035248042
ZZ016_interleaved,control,csm,0
ZZ017_interleaved,control,csp,0.818484043
ZZ017_interleaved,control,csp,0.813164894
ZZ017_interleaved,control,csp,0.802526596
ZZ017_interleaved,control,csp,0.244680851
ZZ017_interleaved,control,csp_laser,0.833111702
ZZ017_interleaved,control,csp_laser,0.768617021
ZZ017_interleaved,control,csp_laser,0.993351064
ZZ017_interleaved,control,csp_laser,0.546542553
ZZ017_interleaved,control,csm,0.04572175
ZZ017_interleaved,control,csm,0
ZZ017_interleaved,control,csm,0.516655781
ZZ017_interleaved,control,csm,0.033311561
